Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Dia X [px]	R Dia X [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
7771843167	315.3418	879.4880	15.7995	747.3593	1138.8846	15.6628	-59.7923	-14.5420	663.9827	4.8712	-19.2838	692.0297	-0.1505	0.1628	-0.9751	-0.0454	0.0519	-0.9976
7771847182	315.4273	879.1146	15.8444	746.7381	1138.4934	15.5156	-59.7923	-14.5419	663.9836	4.8713	-19.2840	692.0298	-0.1479	0.1671	-0.9748	-0.0488	0.0513	-0.9975
7771851168	315.7521	878.8129	15.9308	746.4110	1138.0771	15.5297	-59.7923	-14.5420	663.9838	4.8712	-19.2840	692.0295	-0.1463	0.1626	-0.9758	-0.0487	0.0514	-0.9975
7771855168	315.7356	878.9423	15.9819	0.0000	0.0000	15.5628	-59.7922	-14.5419	663.9832	4.8713	-19.2840	692.0303	-0.1467	0.1621	-0.9758	0.0000	0.0000	0.0000
7771859181	315.7324	879.0855	16.0090	0.0000	0.0000	15.5352	-59.7922	-14.5420	663.9829	4.8712	-19.2841	692.0297	-0.1466	0.1621	-0.9758	0.0000	0.0000	0.0000
7771863178	315.7382	879.2279	15.9494	746.4362	1135.9895	15.5535	-59.7921	-14.5419	663.9818	4.8714	-19.2840	692.0302	-0.1483	0.1606	-0.9758	-0.0502	0.0560	-0.9972
7771867168	315.7554	879.4674	15.9167	747.4141	1137.7607	15.5759	-59.7919	-14.5418	663.9808	4.8713	-19.2839	692.0306	-0.1480	0.1671	-0.9748	-0.0481	0.0489	-0.9976
7771871168	315.9480	879.6999	15.9198	749.3348	1138.9647	15.4652	-59.7922	-14.5419	663.9814	4.8713	-19.2840	692.0310	-0.1482	0.1606	-0.9758	-0.0446	0.0495	-0.9978
7771875181	316.1305	879.4144	15.9209	750.9931	1139.9783	15.4925	-59.7920	-14.5418	663.9809	4.8714	-19.2840	692.0314	-0.1502	0.1643	-0.9749	-0.0433	0.0499	-0.9978
7771879169	316.1099	878.9277	15.9256	750.4193	1139.8813	15.5668	-59.7921	-14.5419	663.9811	4.8712	-19.2840	692.0310	-0.1478	0.1658	-0.9750	-0.0483	0.0498	-0.9976
7771883176	316.0846	878.6738	15.9385	749.8709	1139.3928	15.6366	-59.7920	-14.5419	663.9804	4.8712	-19.2839	692.0304	-0.1495	0.1633	-0.9752	-0.0488	0.0515	-0.9975
7771887185	316.0552	878.5579	15.8848	749.3586	1139.4481	15.5630	-59.7921	-14.5419	663.9808	4.8713	-19.2839	692.0300	-0.1469	0.1633	-0.9756	-0.0489	0.0511	-0.9975
7771891170	315.7757	878.7381	15.9828	749.3339	1140.0549	15.4786	-59.7924	-14.5419	663.9823	4.8712	-19.2837	692.0295	-0.1522	0.1619	-0.9750	-0.0469	0.0494	-0.9977
7771895168	315.3253	879.3423	15.9402	749.2970	1141.0556	15.5609	-59.7922	-14.5420	663.9816	4.8712	-19.2840	692.0292	-0.1489	0.1599	-0.9758	-0.0486	0.0475	-0.9977
7771899166	315.0457	879.8352	16.0183	750.5969	1141.6712	15.4988	-59.7922	-14.5419	663.9821	4.8712	-19.2841	692.0295	-0.1466	0.1581	-0.9765	-0.0434	0.0480	-0.9979
7771903167	314.7747	880.1321	15.9192	751.5038	1142.1845	15.4582	-59.7922	-14.5419	663.9817	4.8713	-19.2840	692.0298	-0.1482	0.1607	-0.9758	-0.0434	0.0479	-0.9979
7771907166	314.7099	880.4485	15.9194	751.8943	1143.3024	15.5377	-59.7921	-14.5419	663.9815	4.8714	-19.2839	692.0300	-0.1482	0.1607	-0.9758	-0.0467	0.0515	-0.9976
7771911173	314.9560	880.7634	15.9096	751.5990	1143.4207	15.5837	-59.7922	-14.5419	663.9813	4.8712	-19.2838	692.0297	-0.1468	0.1633	-0.9756	-0.0498	0.0490	-0.9976
7771915169	315.2659	881.0808	15.8433	750.8306	1143.9285	15.5623	-59.7922	-14.5420	663.9807	4.8713	-19.2840	692.0297	-0.1452	0.1586	-0.9766	-0.0486	0.0474	-0.9977
7771919167	315.2593	881.7553	15.9492	750.0775	1144.4729	15.5157	-59.7920	-14.5419	663.9803	4.8712	-19.2839	692.0292	-0.1482	0.1607	-0.9758	-0.0492	0.0451	-0.9978
7771923174	315.2590	882.3994	15.9491	749.9559	1144.9906	15.5615	-59.7921	-14.5419	663.9806	4.8713	-19.2840	692.0295	-0.1482	0.1607	-0.9758	-0.0486	0.0475	-0.9977
7771927171	315.2593	882.8589	15.9193	749.9050	1145.6995	15.5029	-59.7921	-14.5418	663.9811	4.8712	-19.2837	692.0290	-0.1482	0.1607	-0.9758	-0.0435	0.0516	-0.9977
7771931167	315.6968	882.9040	15.9611	749.8445	1146.3809	15.5618	-59.7920	-14.5417	663.9804	4.8713	-19.2840	692.0296	-0.1462	0.1625	-0.9758	-0.0486	0.0474	-0.9977
7771935167	316.2401	882.7222	15.9612	0.0000	0.0000	15.4495	-59.7921	-14.5418	663.9805	4.8712	-19.2840	692.0291	-0.1463	0.1626	-0.9758	0.0000	0.0000	0.0000
7771939171	316.7712	882.1880	15.8543	0.0000	0.0000	15.6136	-59.7919	-14.5418	663.9800	4.8713	-19.2838	692.0293	-0.1469	0.1633	-0.9756	0.0000	0.0000	0.0000
7771943172	317.1728	881.6656	15.9611	748.1107	1146.3065	15.6940	-59.7920	-14.5418	663.9802	4.8713	-19.2840	692.0291	-0.1462	0.1626	-0.9758	-0.0516	0.0491	-0.9975
7771947170	317.4715	881.3967	15.9819	746.9995	1145.9395	15.5407	-59.7919	-14.5418	663.9795	4.8713	-19.2839	692.0295	-0.1467	0.1621	-0.9758	-0.0492	0.0493	-0.9976
7771951169	317.7591	881.1460	16.0030	747.5598	1145.7972	15.7232	-59.7919	-14.5419	663.9795	4.8713	-19.2839	692.0301	-0.1490	0.1598	-0.9758	-0.0454	0.0501	-0.9977
7771955166	317.8053	880.9031	15.9525	749.1587	1145.6545	15.4586	-59.7919	-14.5418	663.9800	4.8713	-19.2840	692.0305	-0.1467	0.1620	-0.9758	-0.0434	0.0478	-0.9979
7771959167	317.6246	880.6657	15.9189	750.6494	1145.1691	15.5097	-59.7921	-14.5418	663.9808	4.8712	-19.2840	692.0299	-0.1532	0.1576	-0.9755	-0.0429	0.0493	-0.9979
7771963171	317.6865	880.4385	15.8730	750.3450	1144.8339	15.4979	-59.7923	-14.5418	663.9813	4.8713	-19.2840	692.0298	-0.1478	0.1670	-0.9748	-0.0481	0.0488	-0.9977
7771967171	317.7548	880.2238	16.0661	750.4563	1144.5249	15.5609	-59.7922	-14.5419	663.9818	4.8713	-19.2838	692.0310	-0.1476	0.1614	-0.9758	-0.0481	0.0488	-0.9976
7771971167	317.8107	880.0225	15.9063	750.5523	1144.2348	15.6421	-59.7921	-14.5419	663.9813	4.8713	-19.2840	692.0308	-0.1463	0.1625	-0.9758	-0.0488	0.0481	-0.9976
7771975192	317.3855	880.1258	15.8641	750.6317	1143.9642	15.4122	-59.7920	-14.5418	663.9805	4.8712	-19.2838	692.0309	-0.1483	0.1607	-0.9758	-0.0417	0.0499	-0.9979
7771979176	316.9712	880.2185	15.9388	750.2714	1144.0316	15.5614	-59.7921	-14.5418	663.9807	4.8713	-19.2841	692.0305	-0.1495	0.1632	-0.9752	-0.0486	0.0475	-0.9977
7771983168	316.9181	880.3102	15.9522	749.9794	1143.5062	15.5531	-59.7920	-14.5418	663.9808	4.8713	-19.2839	692.0306	-0.1467	0.1621	-0.9758	-0.0487	0.0513	-0.9975
7771987193	316.8647	880.3979	15.8060	750.3941	1143.0293	15.5152	-59.7922	-14.5419	663.9817	4.8713	-19.2841	692.0310	-0.1466	0.1621	-0.9758	-0.0488	0.0513	-0.9975
7771991180	316.8893	880.3990	15.8947	750.5955	1143.3751	15.5518	-59.7922	-14.5419	663.9817	4.8712	-19.2840	692.0312	-0.1482	0.1607	-0.9758	-0.0434	0.0480	-0.9979
7771995173	316.9276	880.3854	15.9522	750.0897	1143.6799	15.6198	-59.7921	-14.5419	663.9813	4.8713	-19.2840	692.0315	-0.1467	0.1621	-0.9758	-0.0479	0.0460	-0.9978
7771999166	316.9710	880.3720	15.7262	749.2619	1143.7645	15.5693	-59.7922	-14.5418	663.9815	4.8713	-19.2840	692.0317	-0.1445	0.1667	-0.9754	0.0000	0.0000	0.0000
7772003165	317.1867	880.3589	16.0182	748.4849	1143.8635	15.5232	-59.7922	-14.5419	663.9819	4.8711	-19.2840	692.0313	-0.1466	0.1581	-0.9765	-0.0481	0.0488	-0.9976
7772007179	317.3980	880.1859	15.8960	748.4919	1143.8811	15.6278	-59.7919	-14.5418	663.9802	4.8712	-19.2840	692.0311	-0.1466	0.1646	-0.9754	-0.0512	0.0455	-0.9976
7772011168	317.5915	880.0137	16.0108	748.5035	1143.8304	15.6333	-59.7920	-14.5418	663.9798	4.8713	-19.2839	692.0310	-0.1472	0.1628	-0.9756	-0.0459	0.0491	-0.9977
7772015053	317.7797	879.7438	15.9255	748.5158	1143.7700	15.5577	-59.7917	-14.5419	663.9782	4.8713	-19.2841	692.0318	-0.1466	0.1647	-0.9754	-0.0498	0.0492	-0.9975
7772019041	317.7230	879.4770	15.9388	748.8474	1143.7132	15.4861	-59.7920	-14.5418	663.9786	4.8712	-19.2840	692.0313	-0.1495	0.1632	-0.9752	-0.0418	0.0493	-0.9979
7772023041	317.6616	879.3809	15.9197	749.2613	1143.7211	15.5086	-59.7918	-14.5418	663.9787	4.8713	-19.2840	692.0315	-0.1482	0.1606	-0.9758	-0.0467	0.0489	-0.9977
7772027042	317.3268	879.2865	15.8747	749.7204	1144.4010	15.5803	-59.7917	-14.5418	663.9779	4.8712	-19.2840	692.0320	-0.1463	0.1626	-0.9758	-0.0465	0.0479	-0.9978
7772031040	316.9922	879.5883	15.9192	750.9071	1145.0498	15.5385	-59.7916	-14.5417	663.9770	4.8713	-19.2839	692.0326	-0.1483	0.1607	-0.9758	-0.0434	0.0479	-0.9979
7772035040	316.6632	879.8890	15.9197	751.9210	1145.1013	15.5116	-59.7915	-14.5417	663.9759	4.8713	-19.2840	692.0334	-0.1483	0.1606	-0.9758	-0.0434	0.0479	-0.9979
7772039043	316.3369	879.6288	15.8845	751.6691	1144.9576	15.4845	-59.7917	-14.5418	663.9762	4.8714	-19.2840	692.0334	-0.1495	0.1632	-0.9752	-0.0481	0.0487	-0.9977
7772043042	316.0608	879.3915	15.8178	751.6235	1144.9749	15.6269	-59.7917	-14.5417	663.9760	4.8713	-19.2839	692.0336	-0.1479	0.1670	-0.9748	-0.0493	0.0504	-0.9975
7772047041	315.7925	879.3100	15.9208	751.5846	1144.9903	15.4585	-59.7914	-14.5418	663.9746	4.8712	-19.2839	692.0336	-0.1480	0.1582	-0.9762	-0.0434	0.0478	-0.9979
7772051039	315.9382	879.3475	15.9611	751.5315	1144.9987	15.5762	-59.7918	-14.5418	663.9761	4.8712	-19.2839	692.0331	-0.1462	0.1626	-0.9758	-0.0481	0.0488	-0.9977
7772055040	316.0840	879.3952	15.9063	751.4675	1143.4884	15.6154	-59.7918	-14.5418	663.9769	4.8713	-19.2841	692.0325	-0.1463	0.1625	-0.9758	0.0000	0.0000	0.0000
7772059038	316.1448	879.6053	15.9519	751.3937	1142.0403	15.6605	-59.7918	-14.5418	663.9777	4.8712	-19.2839	692.0326	-0.1467	0.1621	-0.9758	-0.0466	0.0548	-0.9974
7772063040	316.4780	879.8101	15.9524	751.0677	1142.2665	15.5234	-59.7919	-14.5418	663.9787	4.8712	-19.2838	692.0325	-0.1467	0.1620	-0.9758	-0.0481	0.0487	-0.9977
7772067040	316.8152	879.8882	15.9817	750.7465	1142.0100	15.4220	-59.7921	-14.5418	663.9795	4.8712	-19.2840	692.0333	-0.1466	0.1621	-0.9758	-0.0416	0.0500	-0.9979
7772071044	317.1440	879.9644	15.9312	750.4029	1139.3656	15.6013	-59.7920	-14.5418	663.9792	4.8714	-19.2841	692.0338	-0.1463	0.1625	-0.9758	0.0000	0.0000	0.0000
7772075046	317.4662	879.7454	15.9490	749.7135	1137.4116	15.6829	-59.7919	-14.5418	663.9793	4.8712	-19.2839	692.0334	-0.1482	0.1606	-0.9758	-0.0476	0.0565	-0.9973
7772079045	317.7781	879.5388	15.7258	749.4080	1138.3477	15.4593	-59.7919	-14.5418	663.9788	4.8713	-19.2841	692.0330	-0.1457	0.1679	-0.9750	-0.0429	0.0491	-0.9979
7772083039	317.7200	880.0561	15.9491	749.8982	1138.3322	15.6330	-59.7916	-14.5418	663.9781	4.8712	-19.2841	692.0330	-0.1483	0.1607	-0.9758	-0.0459	0.0493	-0.9977
7772087044	317.6289	880.5671	15.9492	750.3829	1138.3762	15.5680	-59.7920	-14.5418	663.9788	4.8713	-19.2842	692.0335	-0.1482	0.1606	-0.9758	-0.0498	0.0491	-0.9976
7772091042	317.5319	880.9574	15.9197	751.4709	1138.4335	15.4975	-59.7920	-14.5418	663.9796	4.8713	-19.2840	692.0336	-0.1482	0.1606	-0.9758	-0.0429	0.0492	-0.9979
7772095039	317.1257	880.7796	15.9098	752.5075	1138.5679	15.4981	-59.7920	-14.5418	663.9802	4.8712	-19.2841	692.0330	-0.1468	0.1632	-0.9756	-0.0434	0.0479	-0.9979
7772099040	316.7284	880.5999	15.6330	753.5189	1139.7454	15.4194	-59.7923	-14.5419	663.9815	4.8713	-19.2839	692.0334	-0.1522	0.1667	-0.9742	-0.0429	0.0490	-0.9979
7772103039	316.4095	880.3478	15.9490	753.8190	1140.8702	15.5939	-59.7922	-14.5419	663.9815	4.8712	-19.2840	692.0327	-0.1482	0.1607	-0.9758	-0.0459	0.0491	-0.9977
7772107040	316.1932	879.1736	15.9015	754.0109	1141.2460	15.5886	-59.7919	-14.5418	663.9805	4.8714	-19.2839	692.0329	-0.1480	0.1671	-0.9748	-0.0467	0.0488	-0.9977
7772111039	315.9866	878.0576	15.9020	753.8579	1141.5963	15.5374	-59.7923	-14.5418	663.9818	4.8713	-19.2840	692.0335	-0.1479	0.1670	-0.9748	-0.0481	0.0488	-0.9977
7772115039	315.7892	877.0431	15.7599	753.5375	1142.2694	15.5475	-59.7919	-14.5419	663.9808	4.8713	-19.2840	692.0334	-0.1445	0.1668	-0.9753	-0.0489	0.0510	-0.9975
7772119038	315.2390	876.6697	15.9101	753.1332	1143.0949	15.5391	-59.7921	-14.5419	663.9801	4.8712	-19.2839	692.0326	-0.1495	0.1632	-0.9752	0.0000	0.0000	0.0000
7772123040	314.7082	876.1641	15.9311	752.4397	1142.6851	15.4958	-59.7920	-14.5419	663.9803	4.8713	-19.2841	692.0329	-0.1515	0.1645	-0.9747	-0.0414	0.0495	-0.9979
7772127040	314.7178	875.4653	15.8729	751.7553	1142.2790	15.5716	-59.7919	-14.5419	663.9799	4.8714	-19.2840	692.0332	-0.1479	0.1671	-0.9748	0.0000	0.0000	0.0000
7772131038	314.7237	875.1174	15.9489	751.3509	1142.2666	15.4861	-59.7921	-14.5418	663.9802	4.8713	-19.2841	692.0336	-0.1482	0.1607	-0.9758	-0.0419	0.0494	-0.9979
7772135038	314.7173	874.7382	15.7802	750.5026	1142.3307	15.5798	-59.7922	-14.5419	663.9806	4.8713	-19.2840	692.0332	-0.1504	0.1632	-0.9751	-0.0479	0.0461	-0.9978
7772139039	314.7121	875.4567	15.8644	749.6948	1142.3717	15.5293	-59.7920	-14.5418	663.9801	4.8713	-19.2840	692.0336	-0.1482	0.1606	-0.9758	-0.0498	0.0490	-0.9976
7772143041	314.7079	876.1137	15.9474	748.9288	1142.4196	15.5520	-59.7921	-14.5419	663.9803	4.8713	-19.2841	692.0331	-0.1489	0.1599	-0.9758	-0.0434	0.0479	-0.9979
7772147040	315.0523	876.3852	15.8062	748.5946	1142.4107	15.6121	-59.7922	-14.5420	663.9809	4.8713	-19.2841	692.0335	-0.1466	0.1621	-0.9758	-0.0498	0.0525	-0.9974
7772151039	315.3207	877.3105	15.9816	748.4104	1142.3658	15.4299	-59.7920	-14.5419	663.9811	4.8713	-19.2841	692.0333	-0.1467	0.1621	-0.9758	-0.0429	0.0492	-0.9979
7772155038	315.5823	878.2008	15.8747	748.3108	1142.3288	15.5616	-59.7920	-14.5419	663.9807	4.8713	-19.2840	692.0330	-0.1463	0.1626	-0.9758	-0.0486	0.0474	-0.9977
7772159041	315.4947	879.3497	15.8642	748.3383	1142.6901	15.4763	-59.7920	-14.5419	663.9801	4.8713	-19.2841	692.0334	-0.1482	0.1607	-0.9758	-0.0487	0.0513	-0.9975
7772163044	315.6966	880.0960	15.8645	748.3608	1143.0384	15.6421	-59.7919	-14.5418	663.9796	4.8714	-19.2841	692.0336	-0.1482	0.1606	-0.9758	-0.0466	0.0479	-0.9978
7772167040	315.8854	880.3867	15.9611	748.3783	1143.3726	15.6118	-59.7922	-14.5418	663.9807	4.8712	-19.2838	692.0336	-0.1463	0.1626	-0.9758	-0.0493	0.0504	-0.9975
7772171040	315.8144	880.6976	15.8781	748.3911	1143.6918	15.5878	-59.7919	-14.5419	663.9802	4.8713	-19.2842	692.0334	-0.1486	0.1660	-0.9749	-0.0467	0.0489	-0.9977
7772175039	315.7413	881.1970	15.8977	748.2281	1143.2042	15.5683	-59.7923	-14.5419	663.9817	4.8713	-19.2840	692.0329	-0.1538	0.1604	-0.9750	-0.0487	0.0514	-0.9975
7772179039	315.7220	881.6626	15.8948	748.0689	1142.6515	15.5066	-59.7922	-14.5419	663.9818	4.8714	-19.2839	692.0325	-0.1482	0.1607	-0.9758	-0.0603	0.0759	-0.9953
7772183039	315.6983	881.6900	15.9312	747.9259	1142.6404	15.5098	-59.7921	-14.5419	663.9818	4.8713	-19.2840	692.0328	-0.1463	0.1625	-0.9758	-0.0429	0.0492	-0.9979
7772187060	315.6619	881.7234	15.9494	747.7877	1142.6111	15.6401	-59.7920	-14.5419	663.9807	4.8713	-19.2841	692.0332	-0.1483	0.1606	-0.9758	-0.0486	0.0475	-0.9977
7772191038	315.2063	881.3284	15.9085	747.6184	1142.6335	15.5626	-59.7923	-14.5419	663.9817	4.8713	-19.2839	692.0329	-0.1492	0.1669	-0.9746	-0.0488	0.0511	-0.9975
7772195037	314.7672	880.9615	15.7325	747.4549	1142.6798	15.5965	-59.7921	-14.5420	663.9813	4.8713	-19.2840	692.0330	-0.1535	0.1635	-0.9745	-0.0498	0.0491	-0.9976
7772199037	314.5040	881.1695	15.9491	747.5437	1142.7289	15.5520	-59.7922	-14.5419	663.9814	4.8712	-19.2839	692.0325	-0.1482	0.1607	-0.9758	-0.0434	0.0478	-0.9979
7772203036	314.9009	881.1014	16.0148	747.6327	1142.6584	15.6062	-59.7920	-14.5419	663.9811	4.8713	-19.2839	692.0324	-0.1464	0.1612	-0.9760	-0.0482	0.0496	-0.9976
7772207037	315.2961	881.0415	15.7261	747.7215	1142.5963	15.5533	-59.7922	-14.5420	663.9821	4.8712	-19.2840	692.0319	-0.1445	0.1668	-0.9754	-0.0445	0.0557	-0.9975
7772211043	315.6446	881.2945	15.9494	747.8098	1142.7528	15.5618	-59.7921	-14.5419	663.9816	4.8712	-19.2840	692.0321	-0.1483	0.1606	-0.9758	-0.0486	0.0474	-0.9977
7772215038	316.0285	881.5400	15.9518	747.8971	1142.9034	15.5231	-59.7922	-14.5419	663.9820	4.8713	-19.2839	692.0321	-0.1466	0.1621	-0.9758	-0.0481	0.0487	-0.9977
7772219038	316.0424	881.4739	15.9489	747.9933	1143.4291	15.5573	-59.7922	-14.5418	663.9819	4.8713	-19.2839	692.0321	-0.1482	0.1607	-0.9758	-0.0498	0.0491	-0.9975
7772223050	316.0262	881.3176	15.9460	748.0873	1144.3384	15.4990	-59.7922	-14.5419	663.9821	4.8713	-19.2838	692.0316	-0.1483	0.1617	-0.9756	-0.0434	0.0470	-0.9980
7772227041	316.0046	881.1730	15.9756	748.0883	1144.8441	15.6276	-59.7921	-14.5418	663.9816	4.8713	-19.2840	692.0314	-0.1483	0.1616	-0.9757	-0.0512	0.0456	-0.9976
7772231037	315.9861	880.8444	15.9669	748.0874	1145.2201	15.6000	-59.7923	-14.5419	663.9824	4.8712	-19.2840	692.0313	-0.1519	0.1624	-0.9750	-0.0486	0.0475	-0.9977
7772235036	316.0811	881.0150	15.8721	748.7049	1145.1858	15.4776	-59.7924	-14.5419	663.9831	4.8712	-19.2841	692.0315	-0.1456	0.1679	-0.9750	-0.0446	0.0495	-0.9978
7772239040	316.1658	881.1698	15.8895	749.3133	1145.1512	15.6332	-59.7920	-14.5418	663.9818	4.8713	-19.2840	692.0315	-0.1518	0.1579	-0.9757	-0.0460	0.0492	-0.9977
7772243044	316.4333	880.7328	15.9393	749.8182	1145.1108	15.5025	-59.7922	-14.5419	663.9822	4.8712	-19.2839	692.0309	-0.1469	0.1633	-0.9756	-0.0435	0.0518	-0.9977
7772247039	316.3868	880.3048	15.9498	749.8097	1145.2561	15.5373	-59.7923	-14.5419	663.9833	4.8713	-19.2840	692.0311	-0.1422	0.1650	-0.9760	-0.0481	0.0488	-0.9977
7772251036	316.0517	880.4448	15.8948	749.6970	1145.3865	15.6003	-59.7925	-14.5419	663.9847	4.8713	-19.2839	692.0319	-0.1482	0.1607	-0.9758	-0.0486	0.0475	-0.9977
7772255037	315.7689	880.5742	15.9196	749.5709	1145.3495	15.5531	-59.7925	-14.5420	663.9849	4.8712	-19.2841	692.0316	-0.1482	0.1607	-0.9758	-0.0487	0.0514	-0.9975
7772259067	315.4958	880.4139	15.9211	749.4410	1145.3300	15.6657	-59.7922	-14.5419	663.9835	4.8712	-19.2841	692.0315	-0.1502	0.1643	-0.9749	-0.0513	0.0456	-0.9976
7772263049	315.4950	880.2725	15.9824	749.3071	1145.3083	15.5227	-59.7923	-14.5421	663.9832	4.8713	-19.2839	692.0313	-0.1467	0.1621	-0.9758	-0.0481	0.0487	-0.9977
7772267037	315.4961	880.2078	15.9492	749.1699	1144.9786	15.6136	-59.7921	-14.5420	663.9816	4.8712	-19.2839	692.0315	-0.1482	0.1607	-0.9758	-0.0511	0.0487	-0.9975
7772271038	315.4954	880.1466	16.0113	749.0927	1144.6637	15.5141	-59.7920	-14.5419	663.9810	4.8713	-19.2841	692.0310	-0.1472	0.1627	-0.9756	-0.0466	0.0493	-0.9977
7772275038	315.4923	880.5199	15.9193	749.0109	1144.4513	15.6071	-59.7922	-14.5419	663.9819	4.8713	-19.2839	692.0311	-0.1482	0.1607	-0.9758	-0.0488	0.0470	-0.9977
7772279038	315.8346	880.8791	15.9871	748.9598	1144.5177	15.5486	-59.7921	-14.5418	663.9815	4.8713	-19.2840	692.0311	-0.1450	0.1606	-0.9763	-0.0467	0.0488	-0.9977
7772283037	316.1686	881.2321	15.9820	749.6997	1144.5808	15.5097	-59.7923	-14.5419	663.9823	4.8712	-19.2839	692.0310	-0.1466	0.1621	-0.9758	-0.0429	0.0492	-0.9979
7772287037	316.2652	881.7015	15.9496	750.4034	1144.6404	15.5119	-59.7923	-14.5420	663.9824	4.8714	-19.2840	692.0319	-0.1482	0.1606	-0.9758	-0.0435	0.0478	-0.9979
7772291036	316.3680	882.1552	15.7398	751.4799	1144.1095	15.5026	-59.7922	-14.5420	663.9819	4.8713	-19.2840	692.0319	-0.1444	0.1693	-0.9749	-0.0435	0.0518	-0.9977
7772295037	316.6886	882.1837	15.9494	751.0759	1143.5815	15.5078	-59.7920	-14.5419	663.9808	4.8713	-19.2840	692.0319	-0.1483	0.1606	-0.9758	-0.0489	0.0510	-0.9975
7772299037	317.0025	882.2156	16.0372	751.0315	1143.0585	15.5530	-59.7921	-14.5418	663.9808	4.8713	-19.2839	692.0326	-0.1466	0.1621	-0.9758	-0.0487	0.0513	-0.9975
7772303036	316.9563	882.4677	15.9198	750.9714	1142.5361	15.4653	-59.7920	-14.5419	663.9812	4.8713	-19.2840	692.0330	-0.1482	0.1606	-0.9758	-0.0447	0.0495	-0.9978
7772307039	316.9132	882.7112	15.9194	750.8964	1142.0234	15.5862	-59.7921	-14.5419	663.9813	4.8714	-19.2839	692.0331	-0.1482	0.1607	-0.9758	-0.0489	0.0510	-0.9975
7772311039	316.8625	882.6361	16.0574	751.3202	1141.5280	15.4406	-59.7922	-14.5418	663.9819	4.8714	-19.2841	692.0330	-0.1488	0.1621	-0.9755	-0.0469	0.0495	-0.9977
7772315036	316.8047	882.5558	15.9307	751.6796	1141.0464	15.5387	-59.7921	-14.5419	663.9818	4.8713	-19.2839	692.0331	-0.1463	0.1626	-0.9758	-0.0436	0.0515	-0.9977
7772319036	316.7406	882.2738	16.0309	752.0082	1140.5818	15.5088	-59.7920	-14.5419	663.9812	4.8713	-19.2841	692.0326	-0.1490	0.1598	-0.9758	-0.0467	0.0489	-0.9977
7772323036	316.7570	881.9950	15.9819	751.9800	1140.1542	15.6259	-59.7921	-14.5419	663.9810	4.8713	-19.2840	692.0329	-0.1467	0.1621	-0.9758	-0.0489	0.0510	-0.9975
7772327041	316.7688	881.6375	15.9067	751.4652	1139.7436	15.5393	-59.7921	-14.5418	663.9806	4.8713	-19.2840	692.0326	-0.1463	0.1625	-0.9758	-0.0465	0.0493	-0.9977
7772331042	316.7876	881.0828	15.7224	750.9721	1139.3509	15.4226	-59.7919	-14.5418	663.9801	4.8713	-19.2840	692.0326	-0.1506	0.1633	-0.9750	-0.0435	0.0518	-0.9977
7772335036	316.8213	880.5432	15.7827	750.5103	1139.6952	15.5255	-59.7920	-14.5418	663.9801	4.8712	-19.2839	692.0331	-0.1449	0.1646	-0.9757	-0.0471	0.0488	-0.9977
7772339051	316.8676	880.2453	15.9521	750.9489	1140.0380	15.6097	-59.7920	-14.5419	663.9800	4.8712	-19.2840	692.0327	-0.1466	0.1621	-0.9758	-0.0464	0.0496	-0.9977
7772343031	316.5667	879.9483	16.0099	751.3730	1140.3132	15.6420	-59.7922	-14.5418	663.9812	4.8713	-19.2841	692.0327	-0.1517	0.1622	-0.9750	-0.0507	0.0515	-0.9974
7772347047	316.5435	880.0197	15.9491	751.7814	1140.5807	15.3731	-59.7922	-14.5420	663.9819	4.8713	-19.2839	692.0335	-0.1482	0.1607	-0.9758	-0.0416	0.0498	-0.9979
7772351036	316.5157	880.0965	15.8641	751.8193	1141.1043	15.6004	-59.7922	-14.5418	663.9819	4.8713	-19.2840	692.0330	-0.1482	0.1607	-0.9758	-0.0486	0.0474	-0.9977
7772355036	316.4817	880.4203	15.9493	751.5454	1141.6134	15.5225	-59.7921	-14.5419	663.9811	4.8713	-19.2839	692.0324	-0.1482	0.1606	-0.9758	-0.0481	0.0487	-0.9977
7772359035	316.7441	880.1702	15.8852	751.2301	1142.0018	15.5479	-59.7921	-14.5418	663.9810	4.8713	-19.2840	692.0321	-0.1469	0.1633	-0.9756	0.0000	0.0000	0.0000
7772363041	316.9906	879.9286	15.7586	751.2697	1142.3833	15.5144	-59.7920	-14.5418	663.9803	4.8713	-19.2840	692.0318	-0.1457	0.1679	-0.9750	-0.0466	0.0492	-0.9977
7772367036	316.6718	880.0310	15.9493	751.3027	1142.7527	15.5565	-59.7923	-14.5419	663.9814	4.8712	-19.2839	692.0315	-0.1482	0.1606	-0.9758	-0.0423	0.0466	-0.9980
7772371037	316.3680	880.1767	15.9200	751.3087	1142.9572	15.6042	-59.7922	-14.5420	663.9818	4.8713	-19.2839	692.0322	-0.1483	0.1617	-0.9756	-0.0540	0.0509	-0.9972
7772375034	316.0718	880.4691	15.9023	751.3193	1143.1528	15.4506	-59.7923	-14.5419	663.9821	4.8713	-19.2840	692.0330	-0.1456	0.1678	-0.9750	-0.0417	0.0498	-0.9979
