Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Dia X [px]	R Dia X [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
2226792921	667.1510	88.7687	16.4968	441.4081	319.0150	16.7721	-63.6197	-7.2309	636.5508	4.5704	-8.4680	614.9798	0.0251	0.4877	-0.8726	-0.1966	0.3943	-0.8977
2226801310	668.6412	94.8341	16.4203	440.4905	319.1627	16.7144	-63.5949	-7.2279	636.2726	4.5702	-8.4668	614.9798	0.0265	0.4812	-0.8762	-0.1972	0.3901	-0.8994
2226809573	667.0810	107.7199	16.5612	438.2311	317.5043	16.6522	-63.5705	-7.2255	636.0255	4.5718	-8.4662	614.9798	0.0230	0.4716	-0.8815	-0.2003	0.3976	-0.8954
2226817948	663.7859	122.2756	16.4179	437.9969	315.8770	16.8013	-63.5458	-7.2220	635.8062	4.5724	-8.4686	614.9798	0.0158	0.4614	-0.8871	-0.1973	0.3977	-0.8961
2226826361	665.4546	111.2043	16.5102	439.7872	317.3615	16.6979	-63.5825	-7.2278	636.1698	4.5702	-8.4689	614.9798	0.0235	0.4683	-0.8833	-0.1910	0.3910	-0.9003
2226834552	667.0815	112.4811	16.4891	440.0019	317.9436	16.7252	-63.6165	-7.2283	636.4925	4.5712	-8.4685	614.9798	0.0275	0.4659	-0.8844	-0.1916	0.3915	-0.9000
2226842920	668.3333	102.7668	16.7939	439.4473	316.7751	16.7043	-63.6429	-7.2316	636.7790	4.5700	-8.4674	614.9798	0.0262	0.4750	-0.8796	-0.1923	0.3942	-0.8987
2226851312	662.6927	100.0228	16.2678	441.1863	316.5747	16.7087	-63.6681	-7.2349	637.0334	4.5708	-8.4673	614.9798	0.0124	0.4759	-0.8794	-0.1894	0.3953	-0.8988
2226859689	663.5256	105.5599	16.7524	441.5210	316.7095	16.7166	-63.6949	-7.2402	637.2592	4.5697	-8.4682	614.9798	0.0185	0.4712	-0.8818	-0.1923	0.3934	-0.8990
2226867929	665.6268	118.7584	16.9299	441.2507	315.0026	16.7813	-63.6573	-7.2374	636.9015	4.5692	-8.4662	614.9798	0.0275	0.4597	-0.8877	-0.1949	0.3949	-0.8978
2226876302	661.0598	96.8614	16.3350	440.2594	314.1928	16.7676	-63.6796	-7.2359	637.1421	4.5721	-8.4661	614.9798	0.0165	0.4834	-0.8752	-0.1957	0.3944	-0.8978
2226884698	661.0361	113.3416	16.6371	441.0715	315.5386	16.7951	-63.6461	-7.2323	636.7975	4.5705	-8.4646	614.9798	0.0198	0.4682	-0.8834	-0.1937	0.3903	-0.9001
2226892995	662.7329	106.1100	16.5768	442.4969	315.3255	16.7421	-63.6682	-7.2366	637.0498	4.5721	-8.4652	614.9798	0.0258	0.4781	-0.8779	-0.1912	0.3918	-0.9000
2226901311	659.2931	111.8842	16.7852	441.6417	314.8827	16.7603	-63.6386	-7.2341	636.7156	4.5708	-8.4688	614.9798	0.0175	0.4702	-0.8824	-0.1990	0.3967	-0.8961
2226909671	659.4129	109.7363	16.2731	442.7283	315.1938	16.7496	-63.6658	-7.2368	636.9771	4.5691	-8.4678	614.9798	0.0176	0.4709	-0.8820	-0.1936	0.3960	-0.8976
2226918110	660.4570	105.9022	16.4412	442.9051	315.5419	16.8063	-63.6881	-7.2407	637.2092	4.5707	-8.4669	614.9798	0.0223	0.4748	-0.8798	-0.1914	0.3914	-0.9001
2226926466	650.3712	108.7069	16.2618	442.4654	315.9831	16.8119	-63.6519	-7.2339	636.8571	4.5688	-8.4679	614.9798	0.0049	0.4688	-0.8833	-0.1932	0.3903	-0.9002
2226934679	657.5672	104.8123	16.4991	441.5828	316.0878	16.7565	-63.6763	-7.2360	637.1027	4.5703	-8.4651	614.9798	0.0233	0.4760	-0.8791	-0.1957	0.3926	-0.8986
2226943066	659.9751	99.0065	16.6125	441.6631	317.4680	16.7028	-63.6986	-7.2396	637.3208	4.5711	-8.4666	614.9798	0.0245	0.4827	-0.8754	-0.1914	0.3899	-0.9007
2226951453	661.6570	95.4235	16.4788	441.2755	318.2263	16.7236	-63.6613	-7.2338	636.9561	4.5702	-8.4633	614.9798	0.0253	0.4833	-0.8751	-0.1938	0.3900	-0.9002
2226959724	659.6201	92.5831	16.6851	441.3322	318.8905	17.0264	-63.6840	-7.2400	637.1906	4.5717	-8.4661	614.9798	0.0214	0.4834	-0.8751	-0.1944	0.3912	-0.8996
2226968032	663.8299	95.7879	16.8137	441.3933	319.8643	16.8180	-63.7077	-7.2391	637.3988	4.5703	-8.4664	614.9798	0.0287	0.4787	-0.8775	-0.1949	0.3901	-0.8999
2226976354	665.3342	89.6689	16.5374	441.8848	320.2879	16.7217	-63.6691	-7.2359	637.0254	4.5716	-8.4656	614.9798	0.0276	0.4849	-0.8741	-0.1922	0.3894	-0.9008
2226985775	666.0783	82.4920	16.3053	441.6165	320.3773	16.7467	-63.6904	-7.2371	637.2521	4.5685	-8.4687	614.9798	0.0278	0.4906	-0.8710	-0.1929	0.3909	-0.9000
2226993070	665.8338	82.4096	16.4486	442.6745	321.0077	16.7587	-63.7096	-7.2438	637.4534	4.5700	-8.4684	614.9798	0.0232	0.4861	-0.8736	-0.1927	0.3926	-0.8993
2227001436	667.6235	83.5452	16.4612	442.9945	321.5684	16.6688	-63.6720	-7.2367	637.0739	4.5720	-8.4668	614.9798	0.0251	0.4814	-0.8761	-0.1922	0.3925	-0.8994
2227010744	670.1924	80.6572	16.4338	442.8982	321.2588	16.8233	-63.6957	-7.2382	637.2952	4.5702	-8.4660	614.9798	0.0301	0.4838	-0.8747	-0.1922	0.3926	-0.8994
2227018208	671.5596	79.0693	16.5744	442.0341	321.0534	16.7191	-63.6594	-7.2364	636.9334	4.5708	-8.4653	614.9798	0.0288	0.4840	-0.8746	-0.1967	0.3911	-0.8991
2227026445	672.8082	80.6515	16.7644	440.7319	320.3161	16.8237	-63.6261	-7.2316	636.6122	4.5717	-8.4651	614.9798	0.0294	0.4772	-0.8783	-0.2000	0.3946	-0.8968
2227035719	673.7381	78.6680	16.4328	440.4820	318.7028	16.6981	-63.6548	-7.2354	636.8853	4.5715	-8.4701	614.9798	0.0292	0.4849	-0.8741	-0.1948	0.3964	-0.8972
2227043195	672.6278	76.2581	16.5295	439.7010	319.5800	16.6901	-63.6234	-7.2290	636.5696	4.5710	-8.4673	614.9798	0.0228	0.4894	-0.8717	-0.1967	0.3884	-0.9002
2227051604	673.9991	76.0921	16.3481	439.3730	319.9488	16.7290	-63.5921	-7.2263	636.2892	4.5703	-8.4678	614.9798	0.0272	0.4870	-0.8730	-0.1960	0.3893	-0.9000
2227060743	673.3453	77.7086	16.3888	439.9822	317.4108	16.7441	-63.5679	-7.2228	636.0403	4.5703	-8.4657	614.9798	0.0257	0.4807	-0.8765	-0.1929	0.3981	-0.8968
2227068198	673.0403	89.2062	16.8823	438.7271	316.8393	17.0198	-63.6046	-7.2286	636.3776	4.5705	-8.4652	614.9798	0.0260	0.4681	-0.8833	-0.1970	0.3941	-0.8977
2227076526	674.4246	82.1403	16.5247	438.6737	316.3116	16.7562	-63.6331	-7.2335	636.6770	4.5716	-8.4668	614.9798	0.0319	0.4809	-0.8762	-0.1943	0.3938	-0.8984
2227084815	675.1751	81.2605	16.5818	438.1791	314.9551	16.6894	-63.6611	-7.2358	636.9428	4.5700	-8.4658	614.9798	0.0290	0.4840	-0.8746	-0.1951	0.3968	-0.8969
2227093198	675.3762	81.6053	16.4593	438.2636	315.2847	16.9417	-63.6271	-7.2309	636.6206	4.5700	-8.4659	614.9798	0.0272	0.4827	-0.8753	-0.1930	0.3931	-0.8990
2227101793	674.6708	93.6954	16.5653	438.3886	315.9212	16.9971	-63.5976	-7.2285	636.3345	4.5700	-8.4643	614.9798	0.0265	0.4693	-0.8826	-0.1926	0.3911	-0.9000
2227109935	675.7783	84.1383	16.5516	438.4740	315.7572	16.9316	-63.6302	-7.2344	636.6388	4.5712	-8.4678	614.9798	0.0320	0.4829	-0.8751	-0.1955	0.3919	-0.8990
2227118165	673.5379	85.0845	16.5195	439.7236	315.9803	16.6951	-63.6002	-7.2281	636.3507	4.5723	-8.4666	614.9798	0.0223	0.4805	-0.8767	-0.1934	0.3933	-0.8989
2227126762	672.8619	88.3181	16.5758	440.2414	316.5664	16.7468	-63.6329	-7.2327	636.6531	4.5675	-8.4667	614.9798	0.0245	0.4777	-0.8782	-0.1926	0.3933	-0.8990
2227134886	674.7824	86.1522	16.5299	441.9803	315.5200	16.7542	-63.6032	-7.2281	636.3634	4.5709	-8.4670	614.9798	0.0301	0.4838	-0.8747	-0.1890	0.3945	-0.8993
2227143335	674.3316	86.6178	16.4923	442.4044	315.4430	16.7900	-63.5749	-7.2259	636.1062	4.5727	-8.4691	614.9798	0.0267	0.4840	-0.8747	-0.1927	0.3916	-0.8997
2227151773	674.8413	88.5571	16.4301	442.4275	314.9563	16.6439	-63.6088	-7.2298	636.4360	4.5708	-8.4691	614.9798	0.0280	0.4792	-0.8773	-0.1930	0.3978	-0.8969
2227159901	675.1613	85.8333	16.5315	443.4086	315.8889	16.8894	-63.5809	-7.2259	636.1707	4.5709	-8.4677	614.9798	0.0279	0.4822	-0.8756	-0.1919	0.3918	-0.8998
2227168311	676.3798	83.7162	16.7194	444.7730	316.6016	16.7585	-63.6145	-7.2325	636.4933	4.5718	-8.4672	614.9798	0.0339	0.4859	-0.8733	-0.1885	0.3913	-0.9007
2227176760	677.6383	85.1875	16.6452	444.7975	317.9600	17.0385	-63.6419	-7.2314	636.7798	4.5702	-8.4673	614.9798	0.0340	0.4813	-0.8759	-0.1935	0.3902	-0.9002
2227184907	680.1800	81.9971	16.4107	445.3028	318.4033	16.7413	-63.6699	-7.2359	637.0340	4.5706	-8.4687	614.9798	0.0364	0.4880	-0.8721	-0.1911	0.3911	-0.9003
2227193330	680.8390	80.5164	16.4455	445.1982	318.6599	16.7988	-63.6357	-7.2309	636.7016	4.5740	-8.4664	614.9798	0.0329	0.4860	-0.8733	-0.1927	0.3905	-0.9002
2227201763	677.5310	91.3429	16.5275	445.6403	317.6553	16.7136	-63.6051	-7.2306	636.4064	4.5723	-8.4671	614.9798	0.0241	0.4671	-0.8839	-0.1927	0.3953	-0.8981
2227209919	679.6762	83.9328	16.5161	446.3035	317.7451	16.7657	-63.6370	-7.2308	636.7026	4.5694	-8.4665	614.9798	0.0291	0.4801	-0.8767	-0.1903	0.3936	-0.8994
2227218302	681.5742	79.6363	16.4138	445.8006	316.7008	16.7679	-63.6621	-7.2330	636.9655	4.5719	-8.4686	614.9798	0.0324	0.4865	-0.8731	-0.1941	0.3965	-0.8973
2227226763	682.0342	79.1436	16.3619	445.0035	317.0976	16.6708	-63.6866	-7.2384	637.1990	4.5714	-8.4673	614.9798	0.0324	0.4856	-0.8736	-0.1934	0.3933	-0.8988
2227235082	681.0657	80.2753	16.5358	445.2897	318.3510	16.8607	-63.7046	-7.2391	637.4062	4.5731	-8.4655	614.9798	0.0269	0.4825	-0.8755	-0.1915	0.3885	-0.9013
2227243308	680.5933	79.1902	16.5334	444.6256	317.3263	16.6545	-63.7242	-7.2426	637.5902	4.5721	-8.4656	614.9798	0.0268	0.4829	-0.8753	-0.1952	0.3969	-0.8969
2227251761	680.3165	78.2769	16.3465	443.6241	317.9773	16.7929	-63.7395	-7.2441	637.7536	4.5675	-8.4658	614.9798	0.0273	0.4839	-0.8747	-0.1962	0.3912	-0.8991
2227260046	677.6879	76.6162	16.5478	441.3360	316.6512	16.8319	-63.7535	-7.2440	637.8986	4.5723	-8.4685	614.9798	0.0239	0.4875	-0.8728	-0.1992	0.3948	-0.8969
2227268442	675.9677	75.8650	16.3988	442.3647	317.1404	16.7023	-63.7124	-7.2408	637.4691	4.5705	-8.4661	614.9798	0.0245	0.4861	-0.8736	-0.1913	0.3908	-0.9004
2227276798	675.3888	76.9481	16.4945	441.6520	317.1161	16.9759	-63.7318	-7.2444	637.6461	4.5730	-8.4667	614.9798	0.0284	0.4842	-0.8745	-0.1939	0.3912	-0.8997
2227285029	674.0402	77.7065	16.3927	442.0754	316.4659	16.7577	-63.6883	-7.2370	637.2449	4.5732	-8.4650	614.9798	0.0264	0.4834	-0.8750	-0.1916	0.3933	-0.8992
2227293462	675.3264	76.8802	16.5460	440.5330	316.9385	16.8515	-63.6506	-7.2340	636.8888	4.5695	-8.4654	614.9798	0.0298	0.4826	-0.8754	-0.1977	0.3925	-0.8982
2227301776	675.5295	74.5054	16.3298	440.9643	316.9562	16.6573	-63.6759	-7.2407	637.1309	4.5698	-8.4671	614.9798	0.0298	0.4888	-0.8719	-0.1916	0.3933	-0.8992
2227310057	673.6060	75.2969	16.4478	441.3777	319.8294	16.7655	-63.6960	-7.2391	637.3458	4.5715	-8.4656	614.9798	0.0242	0.4842	-0.8746	-0.1921	0.3861	-0.9022
2227318441	671.3949	77.4267	16.2569	441.5780	320.1878	16.6272	-63.7164	-7.2420	637.5366	4.5706	-8.4663	614.9798	0.0214	0.4788	-0.8777	-0.1926	0.3898	-0.9005
2227326792	674.5708	75.0402	16.4364	440.1134	318.6624	16.7672	-63.6776	-7.2388	637.1477	4.5706	-8.4669	614.9798	0.0350	0.4880	-0.8721	-0.1971	0.3936	-0.8979
2227335058	673.5077	75.3705	16.5557	438.5345	317.4187	16.7167	-63.6997	-7.2409	637.3607	4.5722	-8.4670	614.9798	0.0273	0.4842	-0.8745	-0.2003	0.3983	-0.8951
2227343420	671.8636	75.0905	16.7358	440.8812	318.5572	16.8185	-63.7183	-7.2437	637.5498	4.5704	-8.4665	614.9798	0.0227	0.4849	-0.8743	-0.1907	0.3914	-0.9002
2227351763	674.2898	74.7456	16.5246	441.8991	317.8169	16.6908	-63.7360	-7.2468	637.7177	4.5688	-8.4680	614.9798	0.0302	0.4871	-0.8728	-0.1921	0.3954	-0.8982
2227360177	672.2614	75.4534	16.3969	440.4024	315.4302	16.5902	-63.6944	-7.2392	637.3086	4.5717	-8.4686	614.9798	0.0221	0.4845	-0.8745	-0.1964	0.3985	-0.8959
2227368448	670.5827	74.9310	16.5969	441.3290	317.1320	16.7366	-63.7133	-7.2424	637.5035	4.5716	-8.4671	614.9798	0.0214	0.4858	-0.8738	-0.1920	0.3905	-0.9004
2227376790	671.5307	90.9173	16.7573	439.7900	317.7530	16.7398	-63.6779	-7.2377	637.1184	4.5685	-8.4679	614.9798	0.0264	0.4653	-0.8847	-0.1967	0.3901	-0.8995
2227385190	670.7157	76.3049	16.4471	441.4017	318.6400	16.7368	-63.6963	-7.2406	637.3347	4.5698	-8.4673	614.9798	0.0258	0.4836	-0.8749	-0.1920	0.3898	-0.9007
2227393534	672.2302	80.3368	16.4765	441.1598	318.6823	16.7721	-63.6594	-7.2369	636.9685	4.5709	-8.4660	614.9798	0.0312	0.4792	-0.8771	-0.1928	0.3915	-0.8998
2227401779	674.0012	74.3596	16.7848	440.3618	316.3518	16.7469	-63.6846	-7.2357	637.2016	4.5707	-8.4672	614.9798	0.0318	0.4911	-0.8705	-0.1952	0.3952	-0.8976
2227410194	674.4944	76.5199	16.4731	439.7028	315.0688	16.9387	-63.7048	-7.2404	637.4086	4.5707	-8.4671	614.9798	0.0286	0.4829	-0.8752	-0.1957	0.3957	-0.8973
2227418589	672.5048	78.0647	16.7183	438.1988	314.8337	16.7985	-63.6681	-7.2354	637.0341	4.5708	-8.4656	614.9798	0.0255	0.4825	-0.8755	-0.2008	0.3947	-0.8966
2227426770	671.7263	111.9091	16.8483	440.6564	315.5605	16.6344	-63.6914	-7.2378	637.2598	4.5710	-8.4673	614.9798	0.0243	0.4599	-0.8876	-0.1922	0.3949	-0.8984
2227435182	674.3731	79.7442	16.6356	439.3745	314.3821	16.7112	-63.6556	-7.2361	636.9020	4.5691	-8.4660	614.9798	0.0313	0.4830	-0.8750	-0.1958	0.3959	-0.8972
2227443563	672.7868	77.2056	16.6017	438.9459	314.2231	16.7638	-63.6780	-7.2375	637.1426	4.5686	-8.4693	614.9798	0.0256	0.4877	-0.8726	-0.1949	0.3956	-0.8975
2227451786	671.8984	77.0975	16.6746	439.3074	315.1009	16.7404	-63.6985	-7.2411	637.3562	4.5714	-8.4633	614.9798	0.0215	0.4864	-0.8735	-0.1945	0.3941	-0.8982
2227460160	677.7032	75.4173	16.4110	438.4150	313.9702	16.7723	-63.7185	-7.2400	637.5458	4.5702	-8.4663	614.9798	0.0377	0.4879	-0.8721	-0.1961	0.3953	-0.8974
2227468574	674.3740	87.7976	16.4638	439.2433	314.3630	16.7778	-63.6803	-7.2374	637.1559	4.5691	-8.4655	614.9798	0.0246	0.4721	-0.8812	-0.1934	0.3908	-0.9000
2227476785	676.1685	78.6314	16.5824	438.5538	313.3104	16.7558	-63.6412	-7.2324	636.8098	4.5696	-8.4662	614.9798	0.0296	0.4836	-0.8748	-0.1952	0.3943	-0.8980
2227485295	670.7492	90.2542	16.4191	440.4739	312.9847	16.7124	-63.6707	-7.2354	637.0607	4.5701	-8.4656	614.9798	0.0181	0.4724	-0.8812	-0.1874	0.3942	-0.8997
2227493465	673.8820	97.2918	16.6060	438.8771	313.3032	16.9883	-63.6372	-7.2312	636.7253	4.5712	-8.4631	614.9798	0.0300	0.4700	-0.8821	-0.1975	0.3936	-0.8978
2227501907	669.9154	96.3680	16.2981	439.0729	313.5364	16.8258	-63.6621	-7.2379	636.9857	4.5699	-8.4666	614.9798	0.0212	0.4730	-0.8808	-0.1957	0.3944	-0.8979
2227510321	660.3141	108.8692	16.1963	440.5271	314.6493	16.7419	-63.6863	-7.2384	637.2169	4.5715	-8.4683	614.9798	0.0089	0.4651	-0.8852	-0.1934	0.3909	-0.8999
2227518688	666.7012	94.9462	16.3583	440.8573	314.4246	16.7421	-63.6506	-7.2351	636.8639	4.5715	-8.4668	614.9798	0.0218	0.4767	-0.8788	-0.1918	0.3951	-0.8984
2227526863	659.6019	108.5097	16.4573	441.1580	315.5365	17.0864	-63.6756	-7.2384	637.1087	4.5680	-8.4680	614.9798	0.0143	0.4650	-0.8852	-0.1935	0.3915	-0.8996
2227535294	655.5658	110.6200	16.4743	441.2694	315.4336	16.7621	-63.6965	-7.2393	637.3261	4.5692	-8.4671	614.9798	0.0125	0.4660	-0.8847	-0.1941	0.3951	-0.8979
2227543683	661.2826	111.6486	16.3882	440.2637	315.2130	16.9477	-63.6604	-7.2350	636.9609	4.5709	-8.4682	614.9798	0.0224	0.4679	-0.8835	-0.1977	0.3947	-0.8973
2227551886	662.0799	114.0542	16.8775	441.0448	315.4313	16.5812	-63.6852	-7.2374	637.1949	4.5687	-8.4681	614.9798	0.0260	0.4665	-0.8842	-0.1936	0.3943	-0.8984
2227560306	657.3999	111.5285	16.4140	439.9938	314.3876	16.8667	-63.7037	-7.2408	637.4026	4.5689	-8.4654	614.9798	0.0181	0.4726	-0.8811	-0.1969	0.3955	-0.8971
2227568678	657.5156	112.4785	16.3797	441.2982	315.7667	16.8899	-63.6670	-7.2363	637.0288	4.5689	-8.4657	614.9798	0.0212	0.4734	-0.8806	-0.1913	0.3895	-0.9009
2227577034	655.2436	117.3240	16.4453	441.8201	316.4414	16.7304	-63.6932	-7.2434	637.2551	4.5704	-8.4696	614.9798	0.0160	0.4627	-0.8864	-0.1880	0.3910	-0.9010
2227585288	653.0336	115.0543	16.2737	441.0026	316.0130	16.7957	-63.6547	-7.2361	636.8978	4.5686	-8.4670	614.9798	0.0151	0.4705	-0.8822	-0.1967	0.3943	-0.8977
2227593663	656.4373	117.5084	16.4693	442.1656	315.9232	16.6616	-63.6232	-7.2298	636.5807	4.5702	-8.4672	614.9798	0.0248	0.4667	-0.8841	-0.1920	0.3948	-0.8985
2227601969	658.1361	120.3791	16.5642	441.7876	315.8597	16.7112	-63.5951	-7.2301	636.2991	4.5703	-8.4694	614.9798	0.0233	0.4612	-0.8870	-0.1943	0.3923	-0.8991
2227610445	655.8217	119.0572	16.3372	440.5107	315.6900	16.8097	-63.6262	-7.2290	636.6073	4.5677	-8.4638	614.9798	0.0168	0.4692	-0.8829	-0.1969	0.3945	-0.8975
2227618654	658.8360	126.5124	16.6629	441.1217	315.2283	16.7141	-63.6541	-7.2343	636.8809	4.5701	-8.4659	614.9798	0.0234	0.4548	-0.8903	-0.1927	0.3942	-0.8986
2227627032	661.5889	124.5293	16.5141	441.1054	315.3588	16.7140	-63.6756	-7.2372	637.1239	4.5701	-8.4661	614.9798	0.0262	0.4616	-0.8867	-0.1937	0.3942	-0.8984
2227636352	661.3513	128.4898	16.8085	441.3310	315.8421	16.6974	-63.6414	-7.2366	636.7813	4.5729	-8.4672	614.9798	0.0232	0.4587	-0.8883	-0.1952	0.3927	-0.8987
2227643821	660.4403	119.0673	16.3225	441.8757	316.8466	16.7644	-63.6679	-7.2373	637.0355	4.5680	-8.4672	614.9798	0.0216	0.4734	-0.8806	-0.1922	0.3904	-0.9004
2227652056	663.4589	107.7826	16.3660	442.2725	315.9728	16.7629	-63.6910	-7.2411	637.2611	4.5683	-8.4656	614.9798	0.0280	0.4828	-0.8753	-0.1937	0.3972	-0.8971
2227661348	661.6631	131.0608	16.5935	440.4362	315.3138	16.7485	-63.7106	-7.2433	637.4613	4.5711	-8.4670	614.9798	0.0196	0.4581	-0.8887	-0.1985	0.3937	-0.8975
2227668803	663.3892	125.9424	16.7910	439.9632	315.0306	16.8063	-63.7289	-7.2438	637.6392	4.5716	-8.4657	614.9798	0.0230	0.4649	-0.8850	-0.1937	0.3928	-0.8990
2227677024	664.7679	110.9133	16.6477	442.2041	315.0353	16.6766	-63.7451	-7.2468	637.7970	4.5713	-8.4668	614.9798	0.0237	0.4777	-0.8782	-0.1878	0.3946	-0.8995
2227686343	664.1468	121.7533	16.7885	440.4456	313.9230	16.6847	-63.7589	-7.2485	637.9372	4.5715	-8.4671	614.9798	0.0222	0.4674	-0.8838	-0.1968	0.3981	-0.8960
2227693832	665.3227	87.4125	16.4956	441.0087	315.0255	16.7633	-63.7694	-7.2461	638.0616	4.5698	-8.4687	614.9798	0.0268	0.4892	-0.8718	-0.1932	0.3903	-0.9002
2227702196	668.3705	80.4689	16.4554	441.3629	315.6610	16.7940	-63.7269	-7.2438	637.6138	4.5707	-8.4672	614.9798	0.0311	0.4893	-0.8715	-0.1943	0.3914	-0.8995
2227711341	667.9194	79.1355	16.4274	439.4019	316.2543	16.9459	-63.7452	-7.2453	637.7745	4.5710	-8.4659	614.9798	0.0249	0.4878	-0.8726	-0.1996	0.3910	-0.8985
2227718799	669.2433	81.6344	16.4272	439.5876	316.7458	16.7327	-63.7001	-7.2392	637.3590	4.5710	-8.4657	614.9798	0.0292	0.4844	-0.8744	-0.1952	0.3917	-0.8992
2227727161	668.8788	84.6582	16.6620	440.8388	317.0330	16.7322	-63.6621	-7.2356	636.9901	4.5697	-8.4688	614.9798	0.0245	0.4813	-0.8762	-0.1913	0.3920	-0.8999
2227735535	669.6604	76.1470	16.3828	441.4645	317.9855	16.8213	-63.6888	-7.2389	637.2207	4.5688	-8.4652	614.9798	0.0254	0.4875	-0.8728	-0.1904	0.3885	-0.9015
2227743818	669.3092	79.3741	16.6093	439.5402	319.4027	16.7563	-63.6506	-7.2331	636.8673	4.5720	-8.4677	614.9798	0.0255	0.4832	-0.8751	-0.1980	0.3890	-0.8997
2227752165	668.6063	80.0878	16.3923	441.0181	319.8534	16.9575	-63.6750	-7.2384	637.1118	4.5719	-8.4695	614.9798	0.0200	0.4816	-0.8761	-0.1936	0.3912	-0.8997
2227760515	669.7384	75.3988	16.5226	439.2801	318.6839	16.6632	-63.6402	-7.2359	636.7706	4.5726	-8.4677	614.9798	0.0258	0.4871	-0.8729	-0.1986	0.3955	-0.8967
2227768936	671.2361	77.1761	16.3218	438.3860	318.6195	16.7459	-63.6671	-7.2376	637.0259	4.5708	-8.4664	614.9798	0.0293	0.4813	-0.8760	-0.1958	0.3944	-0.8978
2227777175	669.6264	78.6860	16.4166	439.5566	319.0939	16.7925	-63.6918	-7.2407	637.2526	4.5682	-8.4673	614.9798	0.0203	0.4764	-0.8790	-0.1925	0.3948	-0.8984
2227785539	667.3309	110.4980	16.5472	437.3918	317.7464	16.7239	-63.7096	-7.2405	637.4538	4.5696	-8.4658	614.9798	0.0183	0.4583	-0.8886	-0.1999	0.3953	-0.8965
2227793963	668.5378	113.0630	16.8024	436.4716	317.0293	16.7481	-63.6750	-7.2382	637.0743	4.5678	-8.4653	614.9798	0.0278	0.4612	-0.8868	-0.1990	0.3945	-0.8971
2227802080	667.8474	101.2748	16.9317	438.4635	314.8761	16.7658	-63.6942	-7.2405	637.2955	4.5692	-8.4694	614.9798	0.0242	0.4689	-0.8829	-0.1928	0.3990	-0.8965
2227810562	669.5744	112.1465	16.9457	436.6748	314.3994	16.6773	-63.7148	-7.2402	637.4919	4.5697	-8.4665	614.9798	0.0313	0.4647	-0.8849	-0.1994	0.3952	-0.8967
2227818918	664.4811	121.4609	16.3960	436.7199	314.9920	16.7034	-63.7315	-7.2421	637.6663	4.5697	-8.4666	614.9798	0.0155	0.4610	-0.8873	-0.1948	0.3915	-0.8993
2227827747	658.7580	124.0148	16.3375	437.1907	314.5092	16.7604	-63.7463	-7.2457	637.8211	4.5715	-8.4649	614.9798	0.0104	0.4610	-0.8874	-0.1913	0.3917	-0.9000
2227835548	661.8652	110.5780	16.4331	436.7700	313.5325	16.9535	-63.7617	-7.2444	637.9586	4.5703	-8.4655	614.9798	0.0204	0.4728	-0.8809	-0.1968	0.3936	-0.8980
2227843921	658.8074	110.9657	16.3472	437.8632	313.2713	16.7263	-63.7752	-7.2480	638.0806	4.5699	-8.4661	614.9798	0.0158	0.4735	-0.8806	-0.1917	0.3935	-0.8991
2227852758	660.2138	111.1261	16.3495	437.2091	312.4033	16.7067	-63.7840	-7.2492	638.1889	4.5704	-8.4656	614.9798	0.0213	0.4744	-0.8801	-0.1978	0.3978	-0.8959
2227860671	660.7473	99.4591	16.2768	437.9517	313.2482	16.7761	-63.7936	-7.2527	638.2851	4.5701	-8.4682	614.9798	0.0245	0.4854	-0.8740	-0.1943	0.3927	-0.8989
2227868877	665.9739	90.2453	16.8284	437.6351	313.1818	16.7649	-63.7450	-7.2473	637.8122	4.5715	-8.4644	614.9798	0.0314	0.4875	-0.8726	-0.1946	0.3944	-0.8981
2227877286	669.8347	83.0059	16.4704	439.9321	313.8035	16.8060	-63.7619	-7.2474	637.9507	4.5706	-8.4678	614.9798	0.0327	0.4886	-0.8719	-0.1903	0.3936	-0.8994
2227885704	669.8610	109.1602	16.4618	439.5166	314.7569	16.6663	-63.7165	-7.2410	637.5154	4.5692	-8.4661	614.9798	0.0307	0.4693	-0.8825	-0.1969	0.3911	-0.8990
2227894032	669.0690	89.9099	16.5188	439.5798	314.5487	16.5947	-63.6774	-7.2372	637.1289	4.5699	-8.4660	614.9798	0.0273	0.4824	-0.8755	-0.1941	0.3968	-0.8971
2227902271	667.2297	86.2419	16.3101	440.9477	315.2576	16.6132	-63.6994	-7.2410	637.3440	4.5720	-8.4659	614.9798	0.0254	0.4832	-0.8751	-0.1924	0.3933	-0.8991
2227910603	669.7791	79.7264	16.4456	438.4750	314.1356	16.7045	-63.7169	-7.2417	637.5350	4.5696	-8.4675	614.9798	0.0269	0.4876	-0.8727	-0.2018	0.3955	-0.8960
2227919048	670.3145	81.7815	16.6311	439.5738	313.8745	16.7405	-63.7357	-7.2451	637.7045	4.5701	-8.4671	614.9798	0.0244	0.4830	-0.8753	-0.1925	0.3939	-0.8988
2227927297	672.2577	79.6011	16.5027	439.8531	313.5991	16.7068	-63.6943	-7.2394	637.2968	4.5713	-8.4689	614.9798	0.0274	0.4839	-0.8747	-0.1942	0.3949	-0.8980
