Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Diam [px]	R Diam [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z
1838311904	642.0436	369.8040	589.5431	440.2153	3.4980	3.2087	-21.3568	0.8138	739.8384	45.2194	-0.2217	740.0432	-0.0854	0.2707	-0.9589	-0.1948	0.2425	-0.9504
1838328565	652.0650	386.2916	580.4082	454.9147	3.4990	3.2834	-21.3780	0.8026	739.8165	45.1987	-0.2542	740.0582	-0.0816	0.2648	-0.9608	-0.1979	0.2371	-0.9511
1838345236	622.0403	408.2935	602.3965	441.0251	3.5977	3.1415	-21.4245	0.7885	739.5821	45.1283	-0.2633	739.9630	-0.0928	0.2566	-0.9620	-0.1901	0.2425	-0.9514
1838361900	612.2067	399.4966	604.1348	400.3801	3.5752	3.1196	-21.4578	0.7706	739.5616	45.0939	-0.2810	739.9231	-0.0965	0.2598	-0.9608	-0.1896	0.2572	-0.9476
1838378572	632.1198	399.9543	587.2972	438.2082	3.5448	3.2275	-21.5076	0.7559	739.8134	45.0709	-0.2904	739.9228	-0.0889	0.2597	-0.9616	-0.1954	0.2433	-0.9501
1838395248	634.7270	326.3969	612.1354	390.9232	3.5171	3.1848	-21.5307	0.7122	739.8934	45.0533	-0.2926	739.8782	-0.0880	0.2865	-0.9540	-0.1868	0.2607	-0.9472
1838411904	617.0982	373.2341	596.8044	426.3217	3.5428	3.1778	-21.5346	0.7093	739.8459	45.0478	-0.2921	739.9395	-0.0946	0.2694	-0.9584	-0.1921	0.2477	-0.9496
1838428583	633.2452	356.2473	587.2375	425.0453	3.5626	3.2272	-21.5430	0.7025	739.8527	45.0412	-0.2931	739.9392	-0.0885	0.2757	-0.9572	-0.1955	0.2480	-0.9488
1838445256	626.5490	366.7683	583.8677	388.0302	3.5466	3.1836	-21.5447	0.7010	739.8909	45.0381	-0.2914	739.9840	-0.0910	0.2718	-0.9580	-0.1969	0.2612	-0.9450
1838461927	608.1108	354.4979	607.0591	410.9355	3.5275	3.2278	-21.5472	0.7030	739.8906	45.0348	-0.2872	739.9764	-0.0980	0.2761	-0.9561	-0.1884	0.2534	-0.9488
1838478595	634.9006	383.7621	603.6767	388.7151	3.6157	3.1700	-21.5459	0.7061	739.9208	45.0399	-0.2821	740.0077	-0.0878	0.2657	-0.9601	-0.1898	0.2613	-0.9464
1838495258	620.6898	349.2952	582.5274	405.8191	3.5911	3.2264	-21.5388	0.7090	739.9682	45.0429	-0.2787	740.0152	-0.0933	0.2781	-0.9560	-0.1973	0.2548	-0.9467
1838511934	632.9652	361.5968	573.6823	396.8999	3.5733	3.2247	-21.5273	0.7144	739.9575	45.0563	-0.2772	740.0670	-0.0886	0.2737	-0.9577	-0.2005	0.2578	-0.9452
1838528604	626.6698	397.5602	577.6347	428.3987	3.6066	3.2411	-21.5026	0.7444	739.9418	45.0638	-0.2700	740.0833	-0.0909	0.2605	-0.9612	-0.1989	0.2466	-0.9485
1838545270	580.8615	368.3767	591.6291	422.3651	3.5463	3.2335	-21.4569	0.7592	739.7505	45.0839	-0.2607	740.1215	-0.1083	0.2707	-0.9565	-0.1939	0.2490	-0.9489
1838561946	601.4907	394.4411	591.6700	451.9290	3.6456	3.2961	-21.4462	0.7628	739.7749	45.0981	-0.2666	740.1440	-0.1005	0.2614	-0.9600	-0.1937	0.2383	-0.9517
1838578614	610.5977	395.4482	578.4077	461.2525	3.6755	3.3030	-21.4427	0.7505	739.8195	45.0998	-0.2689	740.1769	-0.0971	0.2612	-0.9604	-0.1984	0.2348	-0.9516
1838595282	611.0170	389.8188	594.2921	414.6743	3.6436	3.2059	-21.4415	0.7175	739.7914	45.0999	-0.2852	740.2040	-0.0969	0.2633	-0.9598	-0.1930	0.2518	-0.9483
1838611940	603.3514	368.8220	590.0046	435.6977	3.6378	3.2296	-21.4465	0.7140	739.8137	45.0958	-0.2884	740.1987	-0.0999	0.2708	-0.9574	-0.1944	0.2442	-0.9500
1838628629	610.0582	406.1807	594.9492	415.3376	3.6531	3.2224	-21.4440	0.7502	739.8182	45.0974	-0.2832	740.1949	-0.0972	0.2573	-0.9614	-0.1928	0.2515	-0.9484
1838645292	633.6225	413.3188	589.5662	409.9001	3.6714	3.2164	-21.4360	0.7876	739.8304	45.1036	-0.2592	740.1999	-0.0884	0.2548	-0.9629	-0.1948	0.2534	-0.9476
1838661964	620.6353	383.4792	618.2980	406.6642	3.7012	3.1669	-21.4095	0.8139	740.1058	45.1221	-0.1996	740.2302	-0.0934	0.2654	-0.9596	-0.1845	0.2549	-0.9492
1838678640	666.5878	408.0644	625.4272	452.8842	3.7425	3.2663	-21.2827	0.8452	739.7979	45.2653	-0.2057	740.1376	-0.0762	0.2569	-0.9634	-0.1818	0.2385	-0.9540
1838695297	1032.6339	373.4615	1017.7050	459.9409	3.7521	3.1739	-20.6476	0.8826	739.7021	45.8899	-0.2850	740.1126	0.0621	0.2698	-0.9609	-0.0367	0.2399	-0.9701
1838711973	1353.3452	343.6938	1339.8699	507.8020	3.8509	3.1431	-19.9079	0.8843	739.6252	46.5818	-0.3820	740.5536	0.1806	0.2766	-0.9439	0.0842	0.2217	-0.9715
1838728650	1657.1183	442.9627	1611.2626	529.2655	3.7526	3.1384	-19.3995	0.8316	739.9501	47.1063	-0.5323	741.0162	0.2854	0.2347	-0.9292	0.1831	0.2111	-0.9602
1838745304	1722.7122	463.9444	1711.2634	528.1337	3.7605	3.2455	-19.1016	0.7993	739.6253	47.3413	-0.6099	741.1852	0.3067	0.2259	-0.9246	0.2183	0.2100	-0.9530
1838761981	1688.4923	538.3946	NaN	NaN	3.6941	NaN	-19.0879	0.7866	739.6281	NaN	NaN	NaN	0.2944	0.2007	-0.9344	NaN	NaN	NaN
1838778658	1725.1489	529.2875	1707.3075	545.7165	3.7983	3.1391	-19.0864	0.7752	739.5082	47.4003	-0.6367	740.9928	0.3066	0.2031	-0.9299	0.2167	0.2039	-0.9547
1838795321	1742.1940	473.6740	317.9198	1150.4053	3.9478	3.5302	-19.0833	0.7246	739.4202	47.6268	-0.0574	729.0699	0.3130	0.2222	-0.9234	-0.2801	-0.0059	-0.9599
1838811977	1694.0309	502.8299	1676.3479	559.5873	3.7192	3.1793	-19.0882	0.7175	739.4058	47.4238	-0.6555	740.9406	0.2968	0.2132	-0.9308	0.2056	0.1995	-0.9581
1838828658	1713.7808	465.6789	1726.9844	542.7295	3.9559	3.1411	-19.0832	0.7288	739.4060	47.4811	-0.6560	741.1941	0.3038	0.2256	-0.9256	0.2234	0.2046	-0.9530
1838845941	1642.5892	563.9086	1662.7770	612.3950	3.9867	3.1949	-18.9802	0.7760	739.9291	47.6149	-0.6243	740.7087	0.2785	0.1927	-0.9409	0.2000	0.1808	-0.9630
1838862610	1648.2235	561.3011	1671.0767	577.5870	3.9200	3.1820	-18.9570	0.8027	739.9174	47.6424	-0.6085	740.7185	0.2804	0.1934	-0.9402	0.2033	0.1931	-0.9599
1838879061	1688.9894	562.7897	1680.0516	592.5217	3.9696	3.1902	-18.9290	0.8119	739.8352	47.6660	-0.5840	740.7835	0.2940	0.1921	-0.9363	0.2062	0.1876	-0.9603
1838895716	1671.7582	577.9799	1669.8066	602.5829	4.0246	3.1931	-18.8906	0.8195	739.6224	47.6919	-0.5809	740.7646	0.2881	0.1872	-0.9391	0.2025	0.1842	-0.9618
1838912389	1691.7054	535.6256	1679.2155	578.2541	4.1506	3.1804	-18.8698	0.8227	739.6456	47.7179	-0.5719	740.6421	0.2953	0.2016	-0.9339	0.2061	0.1927	-0.9594
1838929084	1648.7179	567.1251	1658.2301	608.7955	3.8727	3.2103	-18.8458	0.8510	739.5684	47.7910	-0.5662	740.7339	0.2805	0.1914	-0.9406	0.1982	0.1821	-0.9631
1838945700	1709.5396	525.9958	1656.6128	581.8716	4.0601	3.2127	-18.8233	0.8813	739.5699	47.8118	-0.5625	740.7268	0.3012	0.2045	-0.9314	0.1979	0.1917	-0.9613
1838962363	1703.3573	529.1735	1669.7837	601.5115	3.9530	3.2077	-18.8124	0.8970	739.5635	47.8242	-0.5565	740.7147	0.2992	0.2035	-0.9322	0.2023	0.1845	-0.9618
1838979041	1707.7797	534.2352	1663.7606	614.2206	3.9522	3.2444	-18.8192	0.9039	739.6010	47.8193	-0.5482	740.6967	0.3005	0.2016	-0.9322	0.2001	0.1801	-0.9631
1838995718	1665.9275	597.9279	1672.2953	587.8063	4.0732	3.2042	-18.8322	0.9069	739.5862	47.8028	-0.5452	740.6700	0.2858	0.1802	-0.9412	0.2034	0.1894	-0.9606
1839012356	1763.4601	462.9408	1675.8075	597.3028	3.8619	3.1883	-18.8562	0.9152	739.5374	47.7833	-0.5386	740.6583	0.3197	0.2251	-0.9204	0.2046	0.1860	-0.9610
1839029072	1678.1533	573.3776	1645.8156	584.7526	3.9772	3.1686	-18.8773	0.9187	739.5339	47.7719	-0.5392	740.7014	0.2903	0.1886	-0.9382	0.1941	0.1908	-0.9622
1839045693	1708.6238	510.6607	1696.9482	583.0079	3.9386	3.2316	-18.8900	0.9293	739.5085	47.7112	-0.5296	740.3492	0.3013	0.2098	-0.9302	0.2124	0.1908	-0.9584
1839062355	1714.6986	486.9196	1677.1738	602.2527	3.9093	3.2223	-18.8978	0.9405	739.5001	47.7042	-0.5229	740.5375	0.3036	0.2179	-0.9275	0.2051	0.1842	-0.9612
1839079014	NaN	NaN	1687.8457	607.0472	NaN	3.2128	NaN	NaN	NaN	47.6923	-0.5144	740.5165	NaN	NaN	NaN	0.2089	0.1823	-0.9608
1839095675	1620.6097	581.7388	1666.3328	585.5939	3.9195	3.1766	-18.9640	0.9135	739.8140	47.6499	-0.5136	740.5748	0.2709	0.1867	-0.9443	0.2016	0.1902	-0.9608
1839112347	1674.4840	558.2676	1639.5610	605.3309	3.9614	3.2198	-19.0087	0.9005	739.5198	47.6288	-0.5272	740.6050	0.2895	0.1940	-0.9373	0.1918	0.1836	-0.9641
1839129001	1697.1323	540.2025	1671.9147	581.3732	3.9877	3.1333	-19.0272	0.8929	739.5134	47.6207	-0.5319	740.6516	0.2972	0.1998	-0.9337	0.2036	0.1917	-0.9601
1839145673	1665.3655	556.2144	1640.3555	649.3712	3.9450	3.2982	-19.0360	0.8871	739.5048	47.6103	-0.5305	740.6503	0.2865	0.1949	-0.9381	0.1916	0.1678	-0.9670
1839162338	1689.6210	538.4854	1638.6924	604.9866	3.9125	3.2112	-19.0396	0.8916	739.5049	47.6031	-0.5273	740.6339	0.2948	0.2006	-0.9343	0.1916	0.1837	-0.9641
1839178999	1689.3610	563.7634	1650.1205	598.6634	3.9696	3.1768	-19.0381	0.8992	739.5018	47.6070	-0.5217	740.6525	0.2943	0.1917	-0.9363	0.1957	0.1858	-0.9629
1839195649	1644.0835	567.6397	1647.7120	610.0580	3.8029	3.2083	-19.0364	0.9032	739.5322	47.6121	-0.5144	740.6714	0.2792	0.1913	-0.9410	0.1947	0.1817	-0.9639
1839212311	1684.0452	574.0596	1653.6909	593.6476	3.9418	3.1762	-19.0358	0.9020	739.5202	47.6120	-0.5144	740.6924	0.2924	0.1882	-0.9376	0.1970	0.1875	-0.9623
1839228994	1676.2361	567.1989	1629.5438	617.6714	3.9166	3.1890	-19.0379	0.8995	739.5272	47.6073	-0.5113	740.6572	0.2899	0.1908	-0.9378	0.1881	0.1792	-0.9656
1839245651	1678.2438	532.4196	1624.3582	617.6185	3.8209	3.2292	-19.0410	0.8873	739.5378	47.5978	-0.5178	740.6598	0.2911	0.2029	-0.9349	0.1863	0.1793	-0.9660
1839262308	1701.3491	566.2755	1648.4432	602.5818	3.8324	3.1682	-19.0471	0.8845	739.5259	47.5961	-0.5239	740.6904	0.2983	0.1906	-0.9353	0.1951	0.1844	-0.9633
1839278973	1677.5217	564.4340	1649.5945	580.7411	3.8367	3.1389	-19.0492	0.8817	739.5667	47.5919	-0.5293	740.6811	0.2904	0.1917	-0.9375	0.1957	0.1922	-0.9616
1839295636	1674.3939	564.8839	1642.2933	598.5931	3.7949	3.0845	-19.0446	0.8864	739.5670	47.5949	-0.5328	740.6797	0.2894	0.1916	-0.9378	0.1929	0.1859	-0.9634
1839312307	1682.6647	540.9282	1663.0500	590.3232	3.8008	3.1030	-19.0277	0.8921	739.5629	47.6117	-0.5367	740.7066	0.2924	0.1998	-0.9352	0.2004	0.1886	-0.9614
1839328969	1694.4274	536.7613	1667.8170	619.1998	3.7480	3.1130	-19.0051	0.8979	739.6382	47.6311	-0.5377	740.7088	0.2963	0.2010	-0.9337	0.2017	0.1782	-0.9631
1839345633	1685.7688	538.7465	1593.1395	726.7643	3.7573	3.3323	-18.9529	0.8973	739.8568	47.6667	-0.5383	740.7385	0.2933	0.2005	-0.9348	0.1737	0.1407	-0.9747
1839362298	1662.6923	559.7481	1678.1217	605.8242	3.8054	3.0928	-18.8926	0.9056	739.6295	47.7025	-0.5405	740.7613	0.2853	0.1936	-0.9387	0.2054	0.1829	-0.9615
1839378960	1672.9775	592.1713	1616.8828	614.6437	3.7727	3.1179	-18.8577	0.9150	739.5907	47.7762	-0.5370	740.7376	0.2882	0.1821	-0.9401	0.1834	0.1805	-0.9663
1839395753	1667.8590	594.3225	1639.9091	619.8098	3.8247	3.1249	-18.8369	0.9235	739.6072	47.7911	-0.5387	740.7244	0.2865	0.1814	-0.9408	0.1916	0.1784	-0.9651
1839412413	1671.6854	577.3057	1657.1908	597.6993	3.8207	3.0645	-18.8362	0.9321	739.6260	47.7986	-0.5404	740.7286	0.2880	0.1873	-0.9391	0.1979	0.1861	-0.9624
1839429092	1675.5684	591.8132	1638.1238	608.3182	3.8402	3.1235	-18.8439	0.9308	739.6077	47.7874	-0.5489	740.7161	0.2891	0.1822	-0.9398	0.1911	0.1825	-0.9645
1839445759	1678.8811	585.2592	1655.2448	598.2220	3.7787	3.0790	-18.8565	0.9177	739.6335	47.7805	-0.5576	740.7514	0.2903	0.1844	-0.9390	0.1973	0.1859	-0.9626
1839462420	1691.9972	530.7672	1615.9088	630.2638	3.7227	3.1512	-18.8678	0.9083	739.6081	47.7612	-0.5658	740.8982	0.2954	0.2032	-0.9335	0.1829	0.1749	-0.9674
1839479089	NaN	NaN	1638.4347	628.0499	NaN	3.1440	NaN	NaN	NaN	47.7084	-0.5653	740.7782	NaN	NaN	NaN	0.1910	0.1755	-0.9658
1839495750	1622.2434	584.7130	1625.0082	672.7474	3.7431	3.2406	-18.8854	0.9063	739.6373	47.7034	-0.5633	740.7626	0.2714	0.1857	-0.9444	0.1857	0.1597	-0.9695
1839512421	1660.4174	561.1448	1635.6428	599.8852	3.7684	3.1407	-18.8949	0.9042	739.6599	47.6975	-0.5572	740.7604	0.2845	0.1932	-0.9390	0.1904	0.1856	-0.9640
1839529082	1670.9633	576.6301	1638.9060	628.5740	3.7909	3.1431	-18.8996	0.9060	739.6893	47.6934	-0.5509	740.8029	0.2878	0.1876	-0.9391	0.1912	0.1752	-0.9658
1839545748	1670.7247	583.0472	1654.0118	605.5476	3.7916	3.1273	-18.9282	0.9032	739.8290	47.6838	-0.5465	740.8084	0.2876	0.1853	-0.9396	0.1969	0.1833	-0.9632
1839562420	1650.5638	591.3853	1648.1711	617.6228	3.8826	3.1407	-18.9490	0.9021	739.9441	47.6747	-0.5500	740.8252	0.2808	0.1827	-0.9422	0.1946	0.1790	-0.9644
1839579087	1680.2190	560.8546	1651.7876	600.8616	3.7621	3.0955	-18.9577	0.9007	739.9116	47.6697	-0.5496	740.8479	0.2911	0.1928	-0.9371	0.1961	0.1850	-0.9630
1839595751	1662.8551	544.1188	1636.2048	608.3369	3.7625	3.1292	-18.9664	0.8995	739.9057	47.6570	-0.5445	740.8218	0.2856	0.1991	-0.9375	0.1905	0.1825	-0.9646
1839612408	1664.0323	558.6064	1641.3948	601.9062	3.7286	3.0967	-18.9694	0.9064	739.8912	47.6481	-0.5364	740.7955	0.2858	0.1940	-0.9385	0.1925	0.1847	-0.9638
1839629086	1666.2379	553.2802	1660.0852	615.9813	3.7177	3.0878	-18.9715	0.9102	739.9034	47.6497	-0.5367	740.7990	0.2866	0.1958	-0.9378	0.1989	0.1795	-0.9634
1839645753	1699.5286	537.5649	1644.8615	597.9399	3.7754	3.1327	-18.9736	0.9109	739.8789	47.6435	-0.5319	740.7797	0.2979	0.2006	-0.9333	0.1937	0.1861	-0.9632
1839662419	1663.7543	553.8233	1653.7229	612.1047	3.7231	3.0824	-18.9798	0.9152	739.9089	47.6393	-0.5255	740.7621	0.2858	0.1956	-0.9381	0.1967	0.1809	-0.9636
1839679084	1702.1045	594.0933	1639.2606	622.5430	3.8427	3.1008	-19.0043	0.9046	739.6189	47.6336	-0.5280	740.7776	0.2980	0.1809	-0.9373	0.1915	0.1774	-0.9653
1839695747	1683.7985	592.3909	1636.9020	616.5733	3.8271	3.1214	-19.0128	0.8964	739.6393	47.6260	-0.5255	740.7704	0.2920	0.1818	-0.9390	0.1907	0.1795	-0.9651
1839712418	1693.2837	571.3219	1646.0763	637.3596	3.7119	3.0942	-19.0101	0.8963	739.6348	47.6259	-0.5250	740.7366	0.2954	0.1890	-0.9365	0.1938	0.1720	-0.9659
1839729084	1680.5908	592.9287	1647.3978	600.2671	3.8268	3.0758	-19.0024	0.9115	739.6354	47.6349	-0.5178	740.7310	0.2909	0.1817	-0.9393	0.1946	0.1852	-0.9632
1839745750	1682.8488	541.6958	1651.1589	621.3885	3.7784	3.1212	-18.9680	0.9258	739.9012	47.6502	-0.5202	740.7109	0.2923	0.1995	-0.9353	0.1957	0.1776	-0.9644
1839762417	1688.9358	538.5323	1648.0812	623.1654	3.7294	3.1047	-18.9501	0.9479	739.8630	47.6714	-0.5167	740.7009	0.2943	0.2004	-0.9345	0.1946	0.1770	-0.9648
1839779083	1660.7379	552.0753	1656.2291	630.9820	3.8329	3.1446	-18.9029	0.9606	739.6004	47.6890	-0.5139	740.6906	0.2848	0.1963	-0.9383	0.1974	0.1741	-0.9647
1839795749	1661.2133	583.9023	1643.3730	616.7059	3.8811	3.1436	-18.8882	0.9647	739.5736	47.7143	-0.5150	740.3242	0.2845	0.1852	-0.9406	0.1930	0.1795	-0.9646
1839812398	1665.9030	557.9705	1561.4943	785.0197	3.7482	3.4482	-18.8770	0.9705	739.5679	47.7678	-0.5208	740.6193	0.2864	0.1941	-0.9382	0.1616	0.1203	-0.9795
1839829079	1671.7556	573.5781	1644.5962	607.9856	3.8286	3.0814	-18.8634	0.9772	739.5427	47.7832	-0.5136	740.6530	0.2881	0.1886	-0.9388	0.1934	0.1825	-0.9640
1839845744	1685.2035	535.9554	1660.3359	622.2711	3.7955	3.0931	-18.8577	0.9728	739.5607	47.7923	-0.5174	740.6504	0.2931	0.2014	-0.9346	0.1988	0.1772	-0.9639
1839862415	1653.7476	559.6164	1631.5815	624.8873	3.8305	3.1344	-18.8570	0.9660	739.5294	47.7818	-0.5190	740.5916	0.2823	0.1938	-0.9395	0.1886	0.1767	-0.9660
1839879062	1680.3818	576.9597	1631.8229	612.2233	3.8243	3.1516	-18.8691	0.9479	739.5573	47.7812	-0.5369	740.6431	0.2909	0.1872	-0.9382	0.1888	0.1812	-0.9652
1839895773	1685.4343	553.1329	1645.7742	613.9456	3.7967	3.1864	-18.8904	0.9074	739.5365	47.7119	-0.5501	740.3035	0.2930	0.1955	-0.9359	0.1939	0.1805	-0.9643
1839912423	1673.0482	567.6304	1655.9089	615.3257	3.7720	3.1402	-18.9169	0.8846	739.5671	47.6848	-0.5610	740.6535	0.2887	0.1907	-0.9382	0.1974	0.1798	-0.9637
1839929083	1686.8728	530.4163	1665.5825	621.7472	3.8052	3.1186	-18.9573	0.8509	739.8617	47.6716	-0.5708	740.6860	0.2938	0.2034	-0.9340	0.2008	0.1774	-0.9634
1839945743	1678.0436	535.6632	1656.0623	620.0453	3.7816	3.1742	-18.9577	0.8524	739.9015	47.6705	-0.5762	740.7112	0.2907	0.2018	-0.9353	0.1975	0.1781	-0.9640
1839962414	1655.6132	564.4421	1661.3374	637.6133	3.8246	3.2066	-18.9561	0.8591	739.8895	47.6710	-0.5797	740.7458	0.2829	0.1921	-0.9397	0.1991	0.1718	-0.9648
1839979080	1687.4449	538.5425	1678.8152	606.8000	3.8383	3.1492	-18.9473	0.8533	739.9622	47.6788	-0.5861	740.7654	0.2938	0.2005	-0.9346	0.2056	0.1826	-0.9615
1839995743	1671.1849	547.0787	1648.1210	623.2234	3.8071	3.1798	-18.9258	0.8447	739.8622	47.6922	-0.5964	740.8169	0.2883	0.1979	-0.9369	0.1945	0.1771	-0.9648
1840012394	1689.3550	552.6288	1641.0319	617.7394	3.8341	3.1536	-18.8860	0.8522	739.7376	47.7558	-0.5951	740.9702	0.2942	0.1956	-0.9355	0.1920	0.1791	-0.9649
1840029071	1682.0303	597.6434	1636.7213	613.1707	3.8450	3.1587	-18.8624	0.8719	739.7925	47.7813	-0.5957	741.0040	0.2911	0.1800	-0.9396	0.1904	0.1808	-0.9649
1840045729	1666.2954	549.3763	1629.8219	638.0575	3.9077	3.2305	-18.8357	0.8816	739.8300	47.7970	-0.5905	741.0222	0.2865	0.1972	-0.9376	0.1877	0.1720	-0.9671
1840062398	1678.8467	561.9527	1636.8967	645.1876	3.8345	3.2594	-18.8056	0.8886	740.1193	47.8145	-0.5948	740.8682	0.2904	0.1925	-0.9374	0.1901	0.1694	-0.9670
1840079064	1683.6680	557.4091	1643.3853	644.8475	3.8397	3.2710	-18.8042	0.8859	740.1533	47.8217	-0.6043	740.9188	0.2920	0.1939	-0.9365	0.1924	0.1694	-0.9666
1840095723	1685.0747	549.2922	1638.9988	649.9244	3.9125	3.2941	-18.8142	0.8799	740.1537	47.8085	-0.6036	741.1409	0.2926	0.1968	-0.9358	0.1907	0.1676	-0.9672
1840112394	1671.9584	580.9257	1661.9631	622.3707	3.8757	3.1806	-18.8441	0.8856	739.9159	47.7919	-0.6167	741.1437	0.2879	0.1860	-0.9394	0.1992	0.1772	-0.9638
1840129058	1669.9801	543.3893	1659.1823	621.2007	3.7330	3.2103	-18.8532	0.8781	739.9739	47.7793	-0.6133	741.3210	0.2878	0.1992	-0.9367	0.1982	0.1776	-0.9639
1840145718	1676.6224	552.6776	1645.6376	621.2533	3.8656	3.2672	-18.8570	0.8849	739.9513	47.7791	-0.6062	741.4081	0.2899	0.1958	-0.9368	0.1934	0.1777	-0.9649
1840162384	1698.5950	556.0063	1638.3165	618.1101	3.9149	3.2362	-18.8526	0.8925	740.0087	47.7888	-0.5905	741.4346	0.2971	0.1941	-0.9349	0.1908	0.1789	-0.9652
1840179040	1626.9843	588.3988	1644.4551	622.1604	3.9790	3.2616	-18.8932	0.8324	739.8971	47.6827	-0.6229	740.8961	0.2729	0.1843	-0.9442	0.1932	0.1775	-0.9650
1840195700	1314.1997	649.9518	1316.2625	716.9545	3.7193	3.3176	-19.3611	0.6549	740.1144	47.1806	-0.7346	741.1740	0.1632	0.1670	-0.9723	0.0735	0.1462	-0.9865
1840212365	1298.8319	698.7976	1261.4144	774.5558	3.7275	3.2766	-19.5899	0.5204	740.1447	46.8511	-0.8194	740.6853	0.1574	0.1498	-0.9761	0.0533	0.1259	-0.9906
1840229037	1273.0754	698.4630	1281.4940	778.5564	3.6919	3.3409	-19.5862	0.5143	740.1116	46.8675	-0.8429	740.6912	0.1481	0.1502	-0.9775	0.0607	0.1244	-0.9904
1840245698	1272.4385	687.5695	1293.0481	772.1117	3.6929	3.2684	-19.6027	0.5168	739.9864	46.8685	-0.8428	740.6988	0.1481	0.1541	-0.9769	0.0650	0.1267	-0.9898
1840262367	1276.1069	693.2794	1294.8522	758.6065	3.6921	3.2635	-19.6059	0.5289	739.9783	46.8850	-0.8341	740.6701	0.1493	0.1520	-0.9770	0.0658	0.1315	-0.9891
1840279001	1254.7169	698.4870	1264.1066	779.9093	3.7081	3.3212	-19.5886	0.5452	740.1544	46.9029	-0.8230	740.6909	0.1415	0.1503	-0.9785	0.0542	0.1239	-0.9908
1840295694	1255.4653	701.5744	1237.3793	803.2383	3.7124	3.3906	-19.5812	0.5535	740.0816	46.9206	-0.8107	740.7296	0.1417	0.1492	-0.9786	0.0442	0.1156	-0.9923
1840312366	1267.7202	716.8807	1287.0240	768.4453	3.7276	3.3113	-19.5799	0.5576	740.0770	46.9333	-0.7964	740.5782	0.1460	0.1436	-0.9788	0.0628	0.1280	-0.9898
1840329026	1264.4175	659.7441	1256.7469	780.2100	3.7881	3.3167	-19.5874	0.5656	740.1239	46.9385	-0.7890	740.5808	0.1454	0.1641	-0.9757	0.0515	0.1238	-0.9910
1840345693	1283.2134	702.5845	1296.9633	767.7137	3.7043	3.2253	-19.6074	0.5682	739.8343	46.9348	-0.7859	740.5892	0.1518	0.1486	-0.9772	0.0664	0.1282	-0.9895
1840362357	1273.0369	688.5840	1261.8131	783.2945	3.7042	3.3288	-19.6214	0.5594	739.8538	46.9278	-0.7948	740.5852	0.1483	0.1537	-0.9769	0.0534	0.1227	-0.9910
1840379018	1318.1091	704.6796	1343.5449	716.7736	3.7945	3.2288	-19.5740	0.5656	740.1066	46.9992	-0.8134	740.6797	0.1643	0.1475	-0.9753	0.0839	0.1464	-0.9857
1840395670	1273.1050	666.3468	1301.5129	774.2352	3.7732	3.2820	-19.5570	0.5695	740.0818	47.0135	-0.8155	740.7076	0.1484	0.1616	-0.9756	0.0680	0.1259	-0.9897
1840412347	1357.6406	861.3007	1308.1833	790.5267	3.9801	3.2814	-19.6169	0.6128	739.0594	47.0191	-0.8165	740.6941	0.1765	0.0918	-0.9800	0.0703	0.1200	-0.9903
1840429001	1428.1934	867.3766	1314.9371	773.4402	4.0253	3.2529	-19.6183	0.6337	738.8228	47.0344	-0.8175	740.6930	0.2012	0.0893	-0.9755	0.0729	0.1261	-0.9893
1840445666	1323.8123	667.7174	1297.3778	790.1655	3.6968	3.3483	-19.5297	0.5704	740.1082	47.0555	-0.8145	740.7108	0.1667	0.1607	-0.9728	0.0663	0.1202	-0.9905
1840462337	1323.0070	730.7333	1321.2013	766.6683	3.7914	3.2249	-19.5098	0.5765	740.1336	47.0790	-0.8098	740.7183	0.1657	0.1381	-0.9765	0.0752	0.1285	-0.9889
1840478996	1312.0789	704.4250	1319.4642	772.2162	3.7524	3.2565	-19.4632	0.5886	739.9026	47.1018	-0.8057	740.7405	0.1620	0.1477	-0.9757	0.0745	0.1265	-0.9892
1840495658	1300.5991	683.0991	1298.3523	807.6857	3.7288	3.3287	-19.4531	0.5961	739.8913	47.1113	-0.8020	740.7406	0.1581	0.1554	-0.9751	0.0665	0.1139	-0.9913
1840512329	1305.1936	698.6349	1331.1759	778.3141	3.7059	3.2011	-19.4546	0.5973	739.9011	47.1143	-0.8019	740.7807	0.1596	0.1498	-0.9758	0.0787	0.1243	-0.9891
1840528987	1318.2136	719.2365	1347.2186	779.7028	3.7547	3.1943	-19.4640	0.5967	739.8871	47.0991	-0.8037	740.7309	0.1641	0.1423	-0.9761	0.0847	0.1237	-0.9887
1840545655	1324.2921	724.3939	1178.7384	968.6563	3.7395	3.6340	-19.5093	0.5906	740.1373	47.0828	-0.8103	740.7195	0.1662	0.1404	-0.9761	0.0219	0.0572	-0.9981
1840562364	1312.4379	710.9754	1276.9598	804.4429	3.7017	3.3365	-19.5182	0.5825	740.1793	47.0763	-0.8174	740.7365	0.1621	0.1453	-0.9760	0.0586	0.1151	-0.9916
1840578984	1326.3386	715.2425	1235.5441	959.7948	3.7565	3.5680	-19.5251	0.5769	740.1405	47.0727	-0.8198	740.7750	0.1671	0.1436	-0.9754	0.0427	0.0602	-0.9973
